id,sessionid,scoringrule,treatment,subjectid,scenario_order,scenarioid,period,pur,p1r,p2r,urn,draw1,draw2,belief1,belief2,belief3,post1,post2,post3,crt,risk_switch_pe,risk_switch_ce,female,agree1,agree2,agree3
2259,5,1,4,87,3,8,9,70,100,40,1,1,1,70,77,86,70,85,94,0,6,3,1,4,4,4
2260,5,1,4,87,3,9,10,30,80,40,0,0,0,30,27,15,30,12,5,0,6,3,1,4,4,4
2261,5,1,4,88,3,4,1,50,100,60,1,1,1,80,80,78,50,63,74,1,0,6,1,4,4,3
2262,5,1,4,88,3,8,2,70,100,40,1,1,1,72,73,74,70,85,94,1,0,6,1,4,4,3
2263,5,1,4,88,3,7,3,30,60,0,1,0,0,29,28,26,30,15,6,1,0,6,1,4,4,3
2264,5,1,4,88,3,2,4,50,60,40,0,1,0,50,51,50,50,60,50,1,0,6,1,4,4,3
2265,5,1,4,88,3,6,5,80,40,20,1,0,0,28,26,24,80,75,69,1,0,6,1,4,4,3
2266,5,1,4,88,3,10,6,70,60,20,1,1,1,40,60,81,70,88,95,1,0,6,1,4,4,3
2267,5,1,4,88,3,3,7,50,80,20,0,0,0,52,41,23,50,20,6,1,0,6,1,4,4,3
2268,5,1,4,88,3,5,8,20,80,60,1,1,0,84,87,85,20,25,14,1,0,6,1,4,4,3
2269,5,1,4,88,3,1,9,50,40,0,0,0,0,26,21,15,50,37,26,1,0,6,1,4,4,3
2270,5,1,4,88,3,9,10,30,80,40,0,0,0,61,46,32,30,12,5,1,0,6,1,4,4,3
2271,5,1,4,89,3,10,1,70,60,20,1,1,1,70,75,100,70,88,95,0,8,5,1,5,5,4
2272,5,1,4,89,3,7,2,30,60,0,1,0,0,30,15,1,30,15,6,0,8,5,1,5,5,4
2273,5,1,4,89,3,9,3,30,80,40,0,0,0,30,25,0,30,12,5,0,8,5,1,5,5,4
2274,5,1,4,89,3,3,4,50,80,20,0,0,0,50,20,0,50,20,6,0,8,5,1,5,5,4
2275,5,1,4,89,3,4,5,50,100,60,1,1,1,50,72,85,50,63,74,0,8,5,1,5,5,4
2276,5,1,4,89,3,6,6,80,40,20,1,0,0,80,57,47,80,75,69,0,8,5,1,5,5,4
2277,5,1,4,89,3,8,7,70,100,40,1,1,1,70,72,82,70,85,94,0,8,5,1,5,5,4
2278,5,1,4,89,3,1,8,50,40,0,0,0,0,50,38,31,50,37,26,0,8,5,1,5,5,4
2279,5,1,4,89,3,5,9,20,80,60,1,1,0,20,47,39,20,25,14,0,8,5,1,5,5,4
2280,5,1,4,89,3,2,10,50,60,40,0,1,0,50,60,15,50,60,50,0,8,5,1,5,5,4
2281,5,1,4,90,3,7,1,30,60,0,1,0,0,30,20,0,30,15,6,0,5,7,1,4,4,4
2282,5,1,4,90,3,9,2,30,80,40,0,0,0,30,20,1,30,12,5,0,5,7,1,4,4,4
2283,5,1,4,90,3,10,3,70,60,20,1,1,1,70,85,100,70,88,95,0,5,7,1,4,4,4
2284,5,1,4,90,3,4,4,50,100,60,1,1,1,50,63,81,50,63,74,0,5,7,1,4,4,4
2285,5,1,4,90,3,2,5,50,60,40,0,1,0,50,71,48,50,60,50,0,5,7,1,4,4,4
2286,5,1,4,90,3,6,6,80,40,20,1,0,0,80,81,87,80,75,69,0,5,7,1,4,4,4
2287,5,1,4,90,3,5,7,20,80,60,1,1,0,20,20,5,20,25,14,0,5,7,1,4,4,4
2288,5,1,4,90,3,1,8,50,40,0,0,0,0,50,44,27,50,37,26,0,5,7,1,4,4,4
2289,5,1,4,90,3,3,9,50,80,20,0,0,0,50,36,11,50,20,6,0,5,7,1,4,4,4
2290,5,1,4,90,3,8,10,70,100,40,1,1,1,70,72,84,70,85,94,0,5,7,1,4,4,4
2291,5,1,4,91,3,2,1,50,60,40,0,1,0,50,65,60,50,60,50,1,10,10,0,4,4,4
2292,5,1,4,91,3,3,2,50,80,20,0,0,0,50,40,30,50,20,6,1,10,10,0,4,4,4
2293,5,1,4,91,3,9,3,30,80,40,0,0,0,30,20,15,30,12,5,1,10,10,0,4,4,4
2294,5,1,4,91,3,5,4,20,80,60,1,1,0,20,25,23,20,25,14,1,10,10,0,4,4,4
2295,5,1,4,91,3,8,5,70,100,40,1,1,1,70,80,85,70,85,94,1,10,10,0,4,4,4
2296,5,1,4,91,3,1,6,50,40,0,0,0,0,50,40,40,50,37,26,1,10,10,0,4,4,4
2297,5,1,4,91,3,7,7,30,60,0,1,0,0,30,21,15,30,15,6,1,10,10,0,4,4,4
2298,5,1,4,91,3,10,8,70,60,20,1,1,1,70,80,85,70,88,95,1,10,10,0,4,4,4
2299,5,1,4,91,3,6,9,80,40,20,1,0,0,80,75,72,80,75,69,1,10,10,0,4,4,4
2300,5,1,4,91,3,4,10,50,100,60,1,1,1,50,60,95,50,63,74,1,10,10,0,4,4,4
2301,5,1,4,92,3,9,1,30,80,40,0,0,0,30,25,20,30,12,5,1,10,10,0,4,4,4
2302,5,1,4,92,3,2,2,50,60,40,0,1,0,50,55,50,50,60,50,1,10,10,0,4,4,4
2303,5,1,4,92,3,7,3,30,60,0,1,0,0,15,15,10,30,15,6,1,10,10,0,4,4,4
2304,5,1,4,92,3,3,4,50,80,20,0,0,0,50,40,0,50,20,6,1,10,10,0,4,4,4
2305,5,1,4,92,3,8,5,70,100,40,1,1,1,70,75,99,70,85,94,1,10,10,0,4,4,4
2306,5,1,4,92,3,6,6,80,40,20,1,0,0,80,70,19,80,75,69,1,10,10,0,4,4,4
2307,5,1,4,92,3,10,7,70,60,20,1,1,1,73,80,100,70,88,95,1,10,10,0,4,4,4
2308,5,1,4,92,3,4,8,50,100,60,1,1,1,52,82,100,50,63,74,1,10,10,0,4,4,4
2309,5,1,4,92,3,5,9,20,80,60,1,1,0,20,6,2,20,25,14,1,10,10,0,4,4,4
2310,5,1,4,92,3,1,10,50,40,0,0,0,0,51,32,25,50,37,26,1,10,10,0,4,4,4
2311,5,1,4,93,3,7,1,30,60,0,1,0,0,30,30,10,30,15,6,0,10,10,0,4,5,5
2312,5,1,4,93,3,1,2,50,40,0,0,0,0,50,50,50,50,37,26,0,10,10,0,4,5,5
2313,5,1,4,93,3,2,3,50,60,40,0,1,0,50,50,50,50,60,50,0,10,10,0,4,5,5
2314,5,1,4,93,3,4,4,50,100,60,1,1,1,50,50,50,50,63,74,0,10,10,0,4,5,5
2315,5,1,4,93,3,5,5,20,80,60,1,1,0,20,20,0,20,25,14,0,10,10,0,4,5,5
2316,5,1,4,93,3,9,6,30,80,40,0,0,0,30,30,30,30,12,5,0,10,10,0,4,5,5
2317,5,1,4,93,3,10,7,70,60,20,1,1,1,70,70,90,70,88,95,0,10,10,0,4,5,5
2318,5,1,4,93,3,6,8,80,40,20,1,0,0,80,80,80,80,75,69,0,10,10,0,4,5,5
2319,5,1,4,93,3,3,9,50,80,20,0,0,0,50,40,30,50,20,6,0,10,10,0,4,5,5
2320,5,1,4,93,3,8,10,70,100,40,1,1,1,70,85,85,70,85,94,0,10,10,0,4,5,5
2321,5,1,4,94,3,8,1,70,100,40,1,1,1,70,71,89,70,85,94,1,5,6,0,5,5,4
2322,5,1,4,94,3,9,2,30,80,40,0,0,0,30,6,1,30,12,5,1,5,6,0,5,5,4
2323,5,1,4,94,3,5,3,20,80,60,1,1,0,20,16,2,20,25,14,1,5,6,0,5,5,4
2324,5,1,4,94,3,10,4,70,60,20,1,1,1,70,94,97,70,88,95,1,5,6,0,5,5,4
2325,5,1,4,94,3,2,5,50,60,40,0,1,0,50,75,50,50,60,50,1,5,6,0,5,5,4
2326,5,1,4,94,3,3,6,50,80,20,0,0,0,50,10,2,50,20,6,1,5,6,0,5,5,4
2327,5,1,4,94,3,4,7,50,100,60,1,1,1,50,70,85,50,63,74,1,5,6,0,5,5,4
2328,5,1,4,94,3,6,8,80,40,20,1,0,0,80,84,75,80,75,69,1,5,6,0,5,5,4
2329,5,1,4,94,3,1,9,50,40,0,0,0,0,50,20,15,50,37,26,1,5,6,0,5,5,4
2330,5,1,4,94,3,7,10,30,60,0,1,0,0,30,9,2,30,15,6,1,5,6,0,5,5,4
2331,5,1,4,95,3,9,1,30,80,40,0,0,0,30,5,1,30,12,5,1,6,5,1,5,5,5
2332,5,1,4,95,3,2,2,50,60,40,0,1,0,50,30,15,50,60,50,1,6,5,1,5,5,5
2333,5,1,4,95,3,8,3,70,100,40,1,1,1,70,50,36,70,85,94,1,6,5,1,5,5,5
2334,5,1,4,95,3,3,4,50,80,20,0,0,0,50,10,2,50,20,6,1,6,5,1,5,5,5
2335,5,1,4,95,3,6,5,80,40,20,1,0,0,80,33,14,80,75,69,1,6,5,1,5,5,5
2336,5,1,4,95,3,7,6,30,60,0,1,0,0,30,10,3,30,15,6,1,6,5,1,5,5,5
2337,5,1,4,95,3,10,7,70,60,20,1,1,1,70,52,75,70,88,95,1,6,5,1,5,5,5
2338,5,1,4,95,3,1,8,50,40,0,0,0,0,50,35,6,50,37,26,1,6,5,1,5,5,5
2339,5,1,4,95,3,4,9,50,100,60,1,1,1,50,79,87,50,63,74,1,6,5,1,5,5,5
2340,5,1,4,95,3,5,10,20,80,60,1,1,0,20,35,10,20,25,14,1,6,5,1,5,5,5
2341,5,1,4,96,3,6,1,80,40,20,1,0,0,79,80,58,80,75,69,0,8,7,1,5,5,3
2342,5,1,4,96,3,3,2,50,80,20,0,0,0,57,51,49,50,20,6,0,8,7,1,5,5,3
2343,5,1,4,96,3,2,3,50,60,40,0,1,0,50,50,77,50,60,50,0,8,7,1,5,5,3
2344,5,1,4,96,3,10,4,70,60,20,1,1,1,62,64,65,70,88,95,0,8,7,1,5,5,3
2345,5,1,4,96,3,9,5,30,80,40,0,0,0,55,19,10,30,12,5,0,8,7,1,5,5,3
2346,5,1,4,96,3,5,6,20,80,60,1,1,0,30,28,16,20,25,14,0,8,7,1,5,5,3
2347,5,1,4,96,3,7,7,30,60,0,1,0,0,50,39,0,30,15,6,0,8,7,1,5,5,3
2348,5,1,4,96,3,1,8,50,40,0,0,0,0,50,30,25,50,37,26,0,8,7,1,5,5,3
2349,5,1,4,96,3,8,9,70,100,40,1,1,1,50,60,70,70,85,94,0,8,7,1,5,5,3
2350,5,1,4,96,3,4,10,50,100,60,1,1,1,50,50,61,50,63,74,0,8,7,1,5,5,3
2351,5,1,4,97,3,4,1,50,100,60,1,1,1,69,75,85,50,63,74,1,5,5,1,4,4,4
2352,5,1,4,97,3,9,2,30,80,40,0,0,0,30,25,0,30,12,5,1,5,5,1,4,4,4
2353,5,1,4,97,3,6,3,80,40,20,1,0,0,80,50,50,80,75,69,1,5,5,1,4,4,4
2354,5,1,4,97,3,8,4,70,100,40,1,1,1,70,50,70,70,85,94,1,5,5,1,4,4,4
2355,5,1,4,97,3,7,5,30,60,0,1,0,0,29,30,20,30,15,6,1,5,5,1,4,4,4
2356,5,1,4,97,3,2,6,50,60,40,0,1,0,50,61,50,50,60,50,1,5,5,1,4,4,4
2357,5,1,4,97,3,10,7,70,60,20,1,1,1,70,74,74,70,88,95,1,5,5,1,4,4,4
2358,5,1,4,97,3,5,8,20,80,60,1,1,0,20,64,19,20,25,14,1,5,5,1,4,4,4
2359,5,1,4,97,3,3,9,50,80,20,0,0,0,50,20,5,50,20,6,1,5,5,1,4,4,4
2360,5,1,4,97,3,1,10,50,40,0,0,0,0,49,35,20,50,37,26,1,5,5,1,4,4,4
2361,5,1,4,98,3,3,1,50,80,20,0,0,0,60,10,10,50,20,6,0,5,9,1,4,4,5
2362,5,1,4,98,3,7,2,30,60,0,1,0,0,60,20,20,30,15,6,0,5,9,1,4,4,5
2363,5,1,4,98,3,8,3,70,100,40,1,1,1,60,80,85,70,85,94,0,5,9,1,4,4,5
2364,5,1,4,98,3,2,4,50,60,40,0,1,0,65,60,50,50,60,50,0,5,9,1,4,4,5
2365,5,1,4,98,3,4,5,50,100,60,1,1,1,50,70,80,50,63,74,0,5,9,1,4,4,5
2366,5,1,4,98,3,1,6,50,40,0,0,0,0,70,20,15,50,37,26,0,5,9,1,4,4,5
2367,5,1,4,98,3,9,7,30,80,40,0,0,0,30,10,5,30,12,5,0,5,9,1,4,4,5
2368,5,1,4,98,3,5,8,20,80,60,1,1,0,25,35,10,20,25,14,0,5,9,1,4,4,5
2369,5,1,4,98,3,10,9,70,60,20,1,1,1,80,90,95,70,88,95,0,5,9,1,4,4,5
2370,5,1,4,98,3,6,10,80,40,20,1,0,0,90,70,60,80,75,69,0,5,9,1,4,4,5
2371,5,1,4,99,3,8,1,70,100,40,1,1,1,70,75,90,70,85,94,2,7,8,1,4,4,5
2372,5,1,4,99,3,1,2,50,40,0,0,0,0,50,30,15,50,37,26,2,7,8,1,4,4,5
2373,5,1,4,99,3,7,3,30,60,0,1,0,0,30,20,0,30,15,6,2,7,8,1,4,4,5
2374,5,1,4,99,3,2,4,50,60,40,0,1,0,50,65,80,50,60,50,2,7,8,1,4,4,5
2375,5,1,4,99,3,9,5,30,80,40,0,0,0,30,25,5,30,12,5,2,7,8,1,4,4,5
2376,5,1,4,99,3,5,6,20,80,60,1,1,0,20,25,19,20,25,14,2,7,8,1,4,4,5
2377,5,1,4,99,3,10,7,70,60,20,1,1,1,70,75,95,70,88,95,2,7,8,1,4,4,5
2378,5,1,4,99,3,3,8,50,80,20,0,0,0,50,30,0,50,20,6,2,7,8,1,4,4,5
2379,5,1,4,99,3,6,9,80,40,20,1,0,0,80,75,80,80,75,69,2,7,8,1,4,4,5
2380,5,1,4,99,3,4,10,50,100,60,1,1,1,49,60,77,50,63,74,2,7,8,1,4,4,5
2381,5,1,4,100,3,2,1,50,60,40,0,1,0,50,60,57,50,60,50,1,6,7,0,4,5,4
2382,5,1,4,100,3,5,2,20,80,60,1,1,0,15,20,9,20,25,14,1,6,7,0,4,5,4
2383,5,1,4,100,3,4,3,50,100,60,1,1,1,55,65,78,50,63,74,1,6,7,0,4,5,4
2384,5,1,4,100,3,9,4,30,80,40,0,0,0,35,10,2,30,12,5,1,6,7,0,4,5,4
2385,5,1,4,100,3,8,5,70,100,40,1,1,1,75,85,99,70,85,94,1,6,7,0,4,5,4
2386,5,1,4,100,3,6,6,80,40,20,1,0,0,85,80,78,80,75,69,1,6,7,0,4,5,4
2387,5,1,4,100,3,1,7,50,40,0,0,0,0,55,40,20,50,37,26,1,6,7,0,4,5,4
2388,5,1,4,100,3,7,8,30,60,0,1,0,0,25,15,5,30,15,6,1,6,7,0,4,5,4
2389,5,1,4,100,3,10,9,70,60,20,1,1,1,75,85,99,70,88,95,1,6,7,0,4,5,4
2390,5,1,4,100,3,3,10,50,80,20,0,0,0,55,20,5,50,20,6,1,6,7,0,4,5,4
2391,8,1,5,141,1,4,1,50,100,60,0,1,1,50,60,79,50,63,74,0,10,10,1,3,4,5
2392,8,1,5,141,1,6,2,80,40,20,0,0,0,20,10,10,80,75,69,0,10,10,1,3,4,5
2393,8,1,5,141,1,5,3,20,80,60,0,1,0,80,70,40,20,25,14,0,10,10,1,3,4,5
2394,8,1,5,141,1,3,4,50,80,20,0,1,0,50,50,50,50,80,50,0,10,10,1,3,4,5
2395,8,1,5,141,1,10,5,70,60,20,1,0,1,70,55,60,70,54,78,0,10,10,1,3,4,5
2396,8,1,5,141,1,7,6,30,60,0,0,0,0,30,60,40,30,15,6,0,10,10,1,3,4,5
2397,8,1,5,141,1,8,7,70,100,40,1,1,1,70,80,89,70,85,94,0,10,10,1,3,4,5
2398,8,1,5,141,1,1,8,50,40,0,0,0,0,50,50,25,50,37,26,0,10,10,1,3,4,5
2399,8,1,5,141,1,9,9,30,80,40,0,0,0,30,20,10,30,12,5,0,10,10,1,3,4,5
2400,8,1,5,141,1,2,10,50,60,40,1,0,0,50,35,20,50,40,31,0,10,10,1,3,4,5
2401,8,1,5,142,1,6,1,80,40,20,0,0,0,80,65,44,80,75,69,3,8,5,0,4,4,3
2402,8,1,5,142,1,7,2,30,60,0,0,0,0,30,80,10,30,15,6,3,8,5,0,4,4,3
2403,8,1,5,142,1,3,3,50,80,20,0,1,0,50,75,50,50,80,50,3,8,5,0,4,4,3
2404,8,1,5,142,1,1,4,50,40,0,0,0,0,50,35,25,50,37,26,3,8,5,0,4,4,3
2405,8,1,5,142,1,4,5,50,100,60,0,1,1,50,71,75,50,63,74,3,8,5,0,4,4,3
2406,8,1,5,142,1,2,6,50,60,40,1,0,0,50,45,35,50,40,31,3,8,5,0,4,4,3
2407,8,1,5,142,1,9,7,30,80,40,0,0,0,30,15,5,30,12,5,3,8,5,0,4,4,3
2408,8,1,5,142,1,8,8,70,100,40,1,1,1,70,75,84,70,85,94,3,8,5,0,4,4,3
2409,8,1,5,142,1,10,9,70,60,20,1,0,1,70,60,70,70,54,78,3,8,5,0,4,4,3
2410,8,1,5,142,1,5,10,20,80,60,0,1,0,20,25,16,20,25,14,3,8,5,0,4,4,3
2411,8,1,5,143,1,1,1,50,40,0,0,0,0,50,35,25,50,37,26,3,8,5,1,4,4,5
2412,8,1,5,143,1,4,2,50,100,60,0,1,1,50,80,85,50,63,74,3,8,5,1,4,4,5
2413,8,1,5,143,1,2,3,50,60,40,1,0,0,50,40,20,50,40,31,3,8,5,1,4,4,5
2414,8,1,5,143,1,7,4,30,60,0,0,0,0,30,25,15,30,15,6,3,8,5,1,4,4,5
2415,8,1,5,143,1,6,5,80,40,20,0,0,0,80,80,75,80,75,69,3,8,5,1,4,4,5
2416,8,1,5,143,1,8,6,70,100,40,1,1,1,70,79,85,70,85,94,3,8,5,1,4,4,5
2417,8,1,5,143,1,10,7,70,60,20,1,0,1,70,60,80,70,54,78,3,8,5,1,4,4,5
2418,8,1,5,143,1,3,8,50,80,20,0,1,0,50,75,50,50,80,50,3,8,5,1,4,4,5
2419,8,1,5,143,1,9,9,30,80,40,0,0,0,30,20,10,30,12,5,3,8,5,1,4,4,5
2420,8,1,5,143,1,5,10,20,80,60,0,1,0,20,25,20,20,25,14,3,8,5,1,4,4,5
2421,8,1,5,144,1,10,1,70,60,20,1,0,1,70,65,74,70,54,78,0,6,4,0,4,5,4
2422,8,1,5,144,1,7,2,30,60,0,0,0,0,30,25,25,30,15,6,0,6,4,0,4,5,4
2423,8,1,5,144,1,9,3,30,80,40,0,0,0,30,50,50,30,12,5,0,6,4,0,4,5,4
2424,8,1,5,144,1,6,4,80,40,20,0,0,0,80,80,75,80,75,69,0,6,4,0,4,5,4
2425,8,1,5,144,1,5,5,20,80,60,0,1,0,20,25,23,20,25,14,0,6,4,0,4,5,4
2426,8,1,5,144,1,3,6,50,80,20,0,1,0,50,60,60,50,80,50,0,6,4,0,4,5,4
2427,8,1,5,144,1,1,7,50,40,0,0,0,0,50,40,25,50,37,26,0,6,4,0,4,5,4
2428,8,1,5,144,1,4,8,50,100,60,0,1,1,50,60,70,50,63,74,0,6,4,0,4,5,4
2429,8,1,5,144,1,8,9,70,100,40,1,1,1,70,69,70,70,85,94,0,6,4,0,4,5,4
2430,8,1,5,144,1,2,10,50,60,40,1,0,0,50,40,30,50,40,31,0,6,4,0,4,5,4
2431,8,1,5,145,1,10,1,70,60,20,1,0,1,70,65,71,70,54,78,0,5,5,1,4,4,5
2432,8,1,5,145,1,8,2,70,100,40,1,1,1,75,75,79,70,85,94,0,5,5,1,4,4,5
2433,8,1,5,145,1,7,3,30,60,0,0,0,0,15,15,15,30,15,6,0,5,5,1,4,4,5
2434,8,1,5,145,1,4,4,50,100,60,0,1,1,55,55,45,50,63,74,0,5,5,1,4,4,5
2435,8,1,5,145,1,6,5,80,40,20,0,0,0,60,60,60,80,75,69,0,5,5,1,4,4,5
2436,8,1,5,145,1,2,6,50,60,40,1,0,0,55,50,45,50,40,31,0,5,5,1,4,4,5
2437,8,1,5,145,1,5,7,20,80,60,0,1,0,35,24,20,20,25,14,0,5,5,1,4,4,5
2438,8,1,5,145,1,3,8,50,80,20,0,1,0,50,60,35,50,80,50,0,5,5,1,4,4,5
2439,8,1,5,145,1,9,9,30,80,40,0,0,0,37,33,25,30,12,5,0,5,5,1,4,4,5
2440,8,1,5,145,1,1,10,50,40,0,0,0,0,50,47,40,50,37,26,0,5,5,1,4,4,5
2441,8,1,5,146,1,8,1,70,100,40,1,1,1,70,70,70,70,85,94,3,7,8,0,3,2,5
2442,8,1,5,146,1,2,2,50,60,40,1,0,0,50,50,50,50,40,31,3,7,8,0,3,2,5
2443,8,1,5,146,1,10,3,70,60,20,1,0,1,70,28,42,70,54,78,3,7,8,0,3,2,5
2444,8,1,5,146,1,3,4,50,80,20,0,1,0,50,40,10,50,80,50,3,7,8,0,3,2,5
2445,8,1,5,146,1,1,5,50,40,0,0,0,0,50,30,30,50,37,26,3,7,8,0,3,2,5
2446,8,1,5,146,1,6,6,80,40,20,0,0,0,80,48,48,80,75,69,3,7,8,0,3,2,5
2447,8,1,5,146,1,4,7,50,100,60,0,1,1,50,50,50,50,63,74,3,7,8,0,3,2,5
2448,8,1,5,146,1,7,8,30,60,0,0,0,0,30,12,12,30,15,6,3,7,8,0,3,2,5
2449,8,1,5,146,1,9,9,30,80,40,0,0,0,30,6,6,30,12,5,3,7,8,0,3,2,5
2450,8,1,5,146,1,5,10,20,80,60,0,1,0,20,16,4,20,25,14,3,7,8,0,3,2,5
2451,8,1,5,147,1,5,1,20,80,60,0,1,0,19,18,9,20,25,14,1,10,10,0,5,5,3
2452,8,1,5,147,1,1,2,50,40,0,0,0,0,50,35,15,50,37,26,1,10,10,0,5,5,3
2453,8,1,5,147,1,6,3,80,40,20,0,0,0,80,75,64,80,75,69,1,10,10,0,5,5,3
2454,8,1,5,147,1,9,4,30,80,40,0,0,0,30,15,1,30,12,5,1,10,10,0,5,5,3
2455,8,1,5,147,1,10,5,70,60,20,1,0,1,69,40,97,70,54,78,1,10,10,0,5,5,3
2456,8,1,5,147,1,7,6,30,60,0,0,0,0,30,25,1,30,15,6,1,10,10,0,5,5,3
2457,8,1,5,147,1,2,7,50,60,40,1,0,0,49,34,10,50,40,31,1,10,10,0,5,5,3
2458,8,1,5,147,1,4,8,50,100,60,0,1,1,50,60,80,50,63,74,1,10,10,0,5,5,3
2459,8,1,5,147,1,8,9,70,100,40,1,1,1,80,84,99,70,85,94,1,10,10,0,5,5,3
2460,8,1,5,147,1,3,10,50,80,20,0,1,0,50,84,76,50,80,50,1,10,10,0,5,5,3
2461,8,1,5,148,1,1,1,50,40,0,0,0,0,21,25,14,50,37,26,1,4,3,0,4,4,4
2462,8,1,5,148,1,2,2,50,60,40,1,0,0,32,30,24,50,40,31,1,4,3,0,4,4,4
2463,8,1,5,148,1,5,3,20,80,60,0,1,0,50,50,50,20,25,14,1,4,3,0,4,4,4
2464,8,1,5,148,1,9,4,30,80,40,0,0,0,60,52,24,30,12,5,1,4,3,0,4,4,4
2465,8,1,5,148,1,6,5,80,40,20,0,0,0,50,50,41,80,75,69,1,4,3,0,4,4,4
2466,8,1,5,148,1,10,6,70,60,20,1,0,1,65,64,75,70,54,78,1,4,3,0,4,4,4
2467,8,1,5,148,1,7,7,30,60,0,0,0,0,50,45,28,30,15,6,1,4,3,0,4,4,4
2468,8,1,5,148,1,8,8,70,100,40,1,1,1,60,65,75,70,85,94,1,4,3,0,4,4,4
2469,8,1,5,148,1,3,9,50,80,20,0,1,0,54,60,50,50,80,50,1,4,3,0,4,4,4
2470,8,1,5,148,1,4,10,50,100,60,0,1,1,50,59,68,50,63,74,1,4,3,0,4,4,4
2471,8,1,5,149,1,5,1,20,80,60,0,1,0,70,60,60,20,25,14,0,8,9,1,3,3,4
2472,8,1,5,149,1,1,2,50,40,0,0,0,0,20,22,15,50,37,26,0,8,9,1,3,3,4
2473,8,1,5,149,1,9,3,30,80,40,0,0,0,59,30,34,30,12,5,0,8,9,1,3,3,4
2474,8,1,5,149,1,2,4,50,60,40,1,0,0,50,30,10,50,40,31,0,8,9,1,3,3,4
2475,8,1,5,149,1,10,5,70,60,20,1,0,1,75,20,79,70,54,78,0,8,9,1,3,3,4
2476,8,1,5,149,1,4,6,50,100,60,0,1,1,90,90,90,50,63,74,0,8,9,1,3,3,4
2477,8,1,5,149,1,6,7,80,40,20,0,0,0,30,20,10,80,75,69,0,8,9,1,3,3,4
2478,8,1,5,149,1,8,8,70,100,40,1,1,1,71,78,100,70,85,94,0,8,9,1,3,3,4
2479,8,1,5,149,1,3,9,50,80,20,0,1,0,50,70,20,50,80,50,0,8,9,1,3,3,4
2480,8,1,5,149,1,7,10,30,60,0,0,0,0,30,10,0,30,15,6,0,8,9,1,3,3,4
2481,8,1,5,150,1,5,1,20,80,60,0,1,0,5,10,4,20,25,14,1,4,7,0,2,1,3
2482,8,1,5,150,1,4,2,50,100,60,0,1,1,70,74,85,50,63,74,1,4,7,0,2,1,3
2483,8,1,5,150,1,8,3,70,100,40,1,1,1,90,75,100,70,85,94,1,4,7,0,2,1,3
2484,8,1,5,150,1,2,4,50,60,40,1,0,0,67,40,31,50,40,31,1,4,7,0,2,1,3
2485,8,1,5,150,1,6,5,80,40,20,0,0,0,80,70,65,80,75,69,1,4,7,0,2,1,3
2486,8,1,5,150,1,7,6,30,60,0,0,0,0,15,22,9,30,15,6,1,4,7,0,2,1,3
2487,8,1,5,150,1,3,7,50,80,20,0,1,0,65,96,70,50,80,50,1,4,7,0,2,1,3
2488,8,1,5,150,1,9,8,30,80,40,0,0,0,37,10,5,30,12,5,1,4,7,0,2,1,3
2489,8,1,5,150,1,1,9,50,40,0,0,0,0,30,25,25,50,37,26,1,4,7,0,2,1,3
2490,8,1,5,150,1,10,10,70,60,20,1,0,1,60,45,80,70,54,78,1,4,7,0,2,1,3
2491,8,1,5,151,1,2,1,50,60,40,1,0,0,70,25,0,50,40,31,3,7,3,0,5,5,5
2492,8,1,5,151,1,6,2,80,40,20,0,0,0,100,0,0,80,75,69,3,7,3,0,5,5,5
2493,8,1,5,151,1,9,3,30,80,40,0,0,0,0,100,0,30,12,5,3,7,3,0,5,5,5
2494,8,1,5,151,1,8,4,70,100,40,1,1,1,100,100,0,70,85,94,3,7,3,0,5,5,5
2495,8,1,5,151,1,3,5,50,80,20,0,1,0,100,100,0,50,80,50,3,7,3,0,5,5,5
2496,8,1,5,151,1,7,6,30,60,0,0,0,0,0,0,100,30,15,6,3,7,3,0,5,5,5
2497,8,1,5,151,1,1,7,50,40,0,0,0,0,100,0,0,50,37,26,3,7,3,0,5,5,5
2498,8,1,5,151,1,4,8,50,100,60,0,1,1,100,100,0,50,63,74,3,7,3,0,5,5,5
2499,8,1,5,151,1,5,9,20,80,60,0,1,0,0,100,0,20,25,14,3,7,3,0,5,5,5
2500,8,1,5,151,1,10,10,70,60,20,1,0,1,100,0,100,70,54,78,3,7,3,0,5,5,5
2501,8,1,5,152,1,9,1,30,80,40,0,0,0,30,20,5,30,12,5,0,4,7,1,4,4,5
2502,8,1,5,152,1,4,2,50,100,60,0,1,1,50,70,80,50,63,74,0,4,7,1,4,4,5
2503,8,1,5,152,1,1,3,50,40,0,0,0,0,50,30,15,50,37,26,0,4,7,1,4,4,5
2504,8,1,5,152,1,7,4,30,60,0,0,0,0,30,20,15,30,15,6,0,4,7,1,4,4,5
2505,8,1,5,152,1,10,5,70,60,20,1,0,1,70,65,84,70,54,78,0,4,7,1,4,4,5
2506,8,1,5,152,1,3,6,50,80,20,0,1,0,50,85,75,50,80,50,0,4,7,1,4,4,5
2507,8,1,5,152,1,5,7,20,80,60,0,1,0,20,30,15,20,25,14,0,4,7,1,4,4,5
2508,8,1,5,152,1,2,8,50,60,40,1,0,0,50,35,25,50,40,31,0,4,7,1,4,4,5
2509,8,1,5,152,1,8,9,70,100,40,1,1,1,70,80,90,70,85,94,0,4,7,1,4,4,5
2510,8,1,5,152,1,6,10,80,40,20,0,0,0,80,65,45,80,75,69,0,4,7,1,4,4,5
